session ID,item ID
141,20395
141,11972
141,39145
141,50806
141,35873
142,41282
142,26417
142,8720
142,18114
142,11295
142,34008
142,32940
142,32113
142,46619
143,29815
143,47244
143,54406
143,42931
143,54407
143,51633
143,7110
143,8094
143,54488
143,46619
144,54420
144,54421
144,40703
144,4383
144,54422
144,54423
144,54424
144,34411
144,27634
144,33220
144,35873
145,34545
145,33363
145,7042
145,44535
145,40344
145,36695
146,25919
146,12930
146,27782
146,398
146,54615
146,33919
146,36597
146,54616
146,5499
146,19070
146,39020
146,19546
146,19523
146,27671
147,33699
147,4649
147,41684
147,26319
147,13924
147,34725
147,37833
147,16885
148,33436
148,6015
148,13650
149,11045
149,13380
149,13390
149,34372
149,39685
149,20585
149,49960
149,53900
149,35831
150,42076
150,28664
150,13516
150,46285
150,44564
150,50806
151,53452
151,18636
151,17679
151,12991
151,32281
151,20756
152,9531
152,11750
152,26343
152,2965
153,14266
153,30709
153,28575
153,39088
153,9606
153,21304
153,24216
154,31521
154,38579
154,36511
155,40748
155,24137
155,45052
155,49150
155,12779
156,45823
156,14530
157,45783
157,48734
157,32654
157,24495
157,221
157,29454
157,13559
157,53781
158,39164
158,20484
158,15507
158,15703
158,42148
159,48363
159,41302
159,14226
159,4822
159,50987
159,47311
159,26186
159,54609
160,42180
160,52169
160,310
160,21787
160,30773
160,52568
160,50614
161,35064
161,2760
161,5568
161,33619
161,53529
161,49804
162,13088
162,25804
162,19085
162,54533
162,34779
162,47054
162,6909
162,1397
163,54206
163,41870
163,19085
163,48368
163,19720
164,44353
164,5997
164,7188
164,40785
164,3270
164,41370
164,29508
165,4172
165,18813
165,32192
165,43502
165,15239
165,13985
166,44843
166,34128
166,41565
166,17159
166,9982
166,49510
167,18043
167,23134
167,53322
167,18050
167,20926
168,12069
168,41405
168,41247
168,50987
168,28323
168,29023
168,42480
169,23471
169,39307
169,49762
169,1026
169,49953
169,14330
170,14890
170,28801
170,29406
170,49960
171,164
171,41533
171,7687
171,14014
171,24296
171,40115
171,6258
171,38624
171,49960
172,31086
172,41069
172,20001
172,15099
172,49960
172,7196
172,52275
172,16497
172,35831
172,39685
173,27450
173,52080
173,2906
173,32258
173,26637
173,53581
173,54457
173,20663
173,26234
174,10186
174,9729
174,38559
175,26013
175,20068
175,50346
175,30760
175,22122
175,28485
175,29066
175,7701
176,3306
176,28766
176,52499
176,30024
176,1570
176,35667
176,33155
177,31864
177,44804
177,6184
177,48428
178,979
178,3270
178,25713
178,44156
178,2560
178,33686
178,17368
178,1957
179,46702
179,49974
179,20453
179,7839
180,23996
180,50634
180,1127
180,50717
180,16853
180,46369
180,33954
180,48998
180,53047
180,54601
180,52061
181,1446
181,26532
181,35737
181,31757
181,16853
181,36378
181,46049
181,2046
181,8474
181,37209
182,33602
182,44863
182,51599
182,46619
182,36654
183,16714
183,53044
183,24868
183,30760
183,45052
183,39379
184,38886
184,4529
184,23402
184,24906
185,28414
185,48471
185,1414
185,22614
185,54609
185,15912
185,49284
185,54610
185,320
186,25577
186,5368
186,47982
186,3841
186,25177
186,16234
186,18353
187,10057
187,3069
187,16214
187,10547
187,14191
187,54506
187,50106
188,47580
188,54685
188,54686
188,54687
188,2862
189,29292
189,38567
189,11108
189,22058
189,21636
189,54596
189,50292
189,14510
189,18955
190,15641
190,2876
190,2965
190,48460
190,46279
190,33327
190,6460
190,26128
190,7779
191,13828
191,47563
191,50100
191,50416
191,36939
191,35041
191,13610
191,22846
191,24034
191,800
191,52251
191,10308
191,44589
191,34227
191,28451
191,49944
192,43817
192,34155
192,25708
192,656
193,45052
193,38791
193,6117
193,45351
193,21500
193,7070
193,16497
194,54458
194,26297
194,8182
194,54445
194,653
194,49533
194,21278
194,54459
195,9982
195,35602
195,18872
195,39161
195,11782
195,8740
196,42436
196,52169
197,11921
197,42180
198,39560
198,5285
198,30760
198,25098
198,38417
198,42506
198,1523
198,54367
198,54461
199,39165
199,25710
199,10118
199,7779
200,5495
200,27671
200,18279
200,22273
200,21028
200,49804
200,19652
200,44399
200,25364
201,23003
201,14809
201,18772
201,50187
201,48843
201,39549
201,35873
202,6744
202,3427
202,54644
202,19847
202,44247
202,16404
202,37805
202,31587
202,25197
203,37380
203,41475
203,40736
203,48274
203,9531
203,46418
203,14841
203,804
203,50224
204,31154
204,22822
204,53743
205,18382
205,47482
205,18395
205,49078
205,44758
206,5858
206,49394
206,42436
206,37707
206,9982
206,54383
206,6927
207,46186
207,2183
207,16052
207,50856
207,24373
208,20380
208,22437
208,3674
208,8060
208,45968
208,4180
209,41904
209,42080
209,31108
209,44411
209,44836
209,54582
209,9722
209,44871
209,13423
209,54475
209,5288
209,15152
209,47144
209,13815
209,48194
209,32800
209,33436
209,1583
210,31758
210,45495
210,18962
210,26518
210,800
210,19570
210,18967
211,11785
211,25485
211,25865
211,12151
211,35602
211,51899
211,41934
212,8180
212,31862
212,33299
212,17131
212,642
212,16270
212,37380
213,40749
213,21774
213,47144
213,4091
213,2434
214,2009
214,5120
214,54324
215,44585
215,33431
215,2302
216,28483
216,51450
216,11095
216,35644
216,39379
216,54367
216,31355
216,16614
216,53975
217,40507
217,54543
217,40860
217,49898
217,35768
217,54544
217,8094
218,38484
218,31192
218,54525
218,31626
218,2208
218,17590
219,9020
219,7730
219,44804
219,51899
219,45758
219,39980
220,10287
220,26086
220,40937
220,15152
220,49156
220,38502
220,565
220,51453
221,46934
221,44820
221,21725
221,28532
221,5896
221,31361
222,8365
222,22556
222,46740
222,20534
222,49649
222,42899
222,28436
222,5761
222,21138
222,51153
222,23134
222,35235
223,34873
223,27902
223,30221
223,54575
223,46885
223,42019
223,37813
224,27194
224,17513
224,44804
224,35896
224,45473
224,38791
225,642
225,23655
225,8180
226,7439
226,14737
227,20817
227,25560
227,50205
227,26796
227,10204
227,7696
228,45311
228,48673
228,33661
228,50806
228,13051
228,24495
228,40344
228,46418
229,47955
229,13583
229,11027
229,51820
229,40506
229,20777
229,9131
229,10795
229,27823
229,23134
229,37223
230,34907
230,2638
230,47975
230,30206
230,7969
231,32093
231,20426
231,40686
231,14215
231,14835
231,48972
231,32804
231,9079
232,35588
232,37676
232,21790
232,38359
232,14355
232,15773
232,31587
232,54651
233,15920
233,13856
233,46444
233,28116
233,12750
233,46619
234,34466
234,20538
235,21260
235,42353
235,25742
235,46619
235,38262
235,11618
235,41701
235,44100
235,573
236,54324
236,17201
236,14835
236,26128
237,39379
237,13558
237,37692
237,46418
237,26870
237,41915
238,11323
238,50910
238,31963
238,18722
238,4404
238,48832
238,10308
238,8138
238,54533
239,11963
239,14105
239,44734
239,21853
239,29508
239,44589
239,34227
240,8186
240,7806
241,18158
241,29770
241,37393
241,39149
241,11695
241,53799
241,38016
241,25276
242,16283
242,8895
242,14701
242,5118
242,7573
242,22019
242,42056
242,16403
242,690
242,51899
242,49510
243,38166
243,30539
244,4851
244,14356
244,8796
244,17718
244,5206
244,4536
244,8186
244,44180
244,53052
244,17433
245,42244
245,8952
245,6597
245,40660
245,2427
245,33451
245,39215
245,28267
245,27615
246,54445
246,54446
246,54448
246,41353
246,7562
246,37495
246,27566
247,28817
247,9266
247,45358
247,3228
248,40879
248,3192
248,7890
248,10981
248,22460
248,6414
248,54601
248,5020
249,35263
249,17513
250,52947
250,35380
250,28824
250,43787
250,7287
250,34177
250,76
250,432
250,35831
251,41088
251,39427
251,4404
251,54651
251,53519
251,9554
251,54652
251,13775
251,29026
251,35756
251,50806
251,51899
251,18529
251,48790
252,50988
252,28314
252,22509
253,38277
253,37914
253,38791
253,10397
253,28664
253,31769
253,23404
253,44626
254,34008
254,54515
254,54516
254,54517
255,20318
255,52948
255,2802
255,45059
255,54482
255,6017
255,21356
255,39685
255,11420
255,27450
256,54485
256,52001
256,4628
256,30493
256,47971
256,52918
256,32606
257,20965
257,15996
257,41880
257,43817
257,15176
257,36229
257,45351
258,11520
258,39679
258,14754
258,12578
258,50806
258,45477
259,1969
259,48460
259,2160
259,54533
260,26814
260,54326
260,23845
260,38559
261,26048
261,23856
261,40583
261,25971
261,12760
261,49731
262,41934
262,46882
262,18722
263,3841
263,4400
263,27663
263,42974
263,24905
263,26788
263,53176
263,23262
264,54368
264,54369
264,54370
264,54371
264,54372
264,54373
264,54374
265,43909
265,2753
265,2843
265,34877
265,1247
265,33156
265,54408
265,6877
265,49155
265,6839
266,26145
266,37953
267,54449
267,48813
267,20079
267,54450
267,54451
267,54452
267,54453
267,54454
267,1038
268,18192
268,26810
268,49330
268,50787
268,24499
268,2402
268,38559
268,40034
269,50822
269,31383
269,11951
269,42986
269,49960
269,53686
269,37837
270,22882
270,8491
270,29040
270,19649
270,14402
270,2964
271,34454
271,30760
271,4438
271,10622
271,6697
271,45759
271,10011
271,19543
271,42113
271,35873
272,10186
272,3685
272,30013
272,2230
272,26916
273,6839
273,54480
273,21381
273,53823
273,27899
273,25233
273,11228
273,54481
273,11943
273,45410
273,54719
273,6877
274,29669
274,15190
274,27337
274,7896
274,16284
274,6960
274,31783
274,33566
274,35831
274,37837
274,20063
274,1038
275,2434
275,29774
275,16780
275,39088
275,37246
276,3427
276,12890
276,31587
276,1286
276,13558
276,53167
276,44822
277,45674
277,6790
277,49794
278,13946
278,53524
278,52008
279,46050
279,39379
279,42180
279,1075
279,36349
279,27663
279,24546
279,8193
279,35393
280,54729
280,40434
280,46418
280,43103
280,30044
280,52726
280,20926
281,29401
281,54595
281,10946
281,10146
281,35217
281,10199
281,27946
282,13534
282,53823
282,14311
282,52169
282,6839
282,29508
283,16413
283,6697
283,18468
284,24783
284,4820
284,6145
284,38313
285,18444
285,18114
285,41984
285,27963
285,37833
286,22578
286,26305
286,3061
286,33022
286,10628
286,39379
287,52643
287,40024
287,30906
287,31989
287,1480
287,10632
287,42546
287,20380
287,11896
287,29508
288,50942
288,47023
288,53634
288,21572
289,25711
289,17757
289,8112
289,29361
289,51279
289,34688
289,10308
290,16878
290,11067
290,10079
290,39001
290,44589
290,49960
290,15594
290,5644
290,35831
291,53037
291,7111
291,46660
292,37442
292,28336
292,11095
292,17602
292,30205
292,48972
293,50910
293,7522
293,54090
294,24115
294,44430
294,38876
294,52928
295,48573
295,2220
295,8081
296,5484
296,19457
296,52541
296,13320
296,47718
296,7508
296,3192
296,1397
297,25276
297,41069
297,46312
297,44091
298,13838
298,20456
298,2402
298,19316
298,22475
298,42533
298,30206
299,33518
299,25098
299,19489
299,23213
299,51654
300,14569
300,54402
300,54403
300,6922
300,17051
300,49238
301,19012
301,18967
301,22701
301,41585
301,19021
301,45473
302,573
302,21986
302,4209
302,16127
302,979
303,23906
303,33866
303,32538
304,296
304,43314
304,33910
304,10855
305,52169
305,39379
305,43897
306,54567
306,3542
306,4427
306,54568
306,42706
306,13117
306,45410
306,10308
306,22974
306,5430
307,18291
307,12490
307,31010
307,19794
307,24565
307,53978
308,46418
308,40568
308,42180
308,11921
308,36865
308,27734
308,37209
309,20021
309,44804
309,12599
309,50561
310,40771
310,50220
310,30906
310,42675
310,6483
310,2906
310,18114
310,46619
311,16708
311,47484
311,28022
311,1152
311,22722
312,17309
312,11671
312,2560
312,33130
312,12542
312,37223
313,42436
313,7110
313,47718
313,31528
313,2954
313,33809
313,26518
313,38368
313,34869
314,53925
314,16594
314,42244
314,4001
314,20049
314,42790
315,3827
315,25073
315,33380
315,49155
315,53956
315,33339
315,41585
316,1414
316,44934
316,320
316,52739
316,45782
316,38112
316,46084
317,26973
317,20537
317,31648
317,34244
317,50704
317,37695
317,375
317,4050
317,7096
317,29664
318,15174
318,48038
318,3917
318,18764
318,44256
318,19330
318,42540
318,10046
318,32949
318,41287
318,25955
318,1814
318,11267
319,47841
319,34803
319,11483
319,33248
319,49960
320,4727
320,30453
320,32568
320,42595
320,53774
320,36990
320,41840
320,15977
320,29166
320,23776
320,12930
321,21610
321,36229
321,31214
321,42053
321,42076
321,44934
321,53047
321,43722
322,37183
322,7033
322,21092
322,2190
322,10418
322,39409
322,41915
322,37879
322,46619
322,10628
322,41088
322,48790
323,54580
323,38188
323,53258
323,51146
323,54581
323,44290
323,7161
324,26281
324,50348
324,42436
324,24546
325,5998
325,29127
325,51947
325,38221
325,34244
325,45527
326,54461
326,13924
326,26171
326,29522
327,8288
327,54591
327,54592
327,27021
327,4839
327,24618
327,54593
328,2534
328,47312
328,38150
328,13380
328,54324
328,14835
328,30679
328,16359
328,52784
329,6954
329,49510
329,33712
329,17368
329,9493
329,20127
329,54571
329,30021
329,29669
330,7110
330,26929
330,19827
330,22653
330,53978
330,4091
331,17455
331,28805
331,33156
332,31408
332,52498
332,46393
332,25177
332,23134
333,25236
333,10037
333,5644
333,44589
333,29508
334,15371
334,3427
335,32900
335,40076
335,37640
336,35455
336,10750
336,28336
336,45091
336,29462
336,23284
336,48832
337,29038
337,5570
337,36258
337,35667
337,18421
337,9770
337,21977
337,41370
337,54651
337,11972
337,22931
337,10308
338,28323
338,47054
338,12308
338,54029
338,29066
338,34073
338,10025
339,37441
339,54393
339,54394
339,54395
339,1931
339,9415
339,29522
339,42546
339,49960
339,39685
340,50230
340,34796
340,54488
340,40745
340,41915
340,3532
340,38256
340,54489
340,47812
341,26088
341,45368
341,54501
342,29028
342,38366
342,5206
342,31867
342,54674
342,54377
343,7597
343,54669
343,42353
343,577
343,25973
344,21576
344,54349
344,54350
344,54351
344,54352
345,3379
345,31685
345,51123
346,20223
346,36814
346,27601
346,38559
346,41585
347,35329
347,27615
347,13985
347,36618
347,46349
347,54588
347,12151
347,42134
347,54324
348,21367
348,25971
348,44564
349,16870
349,54505
349,53902
349,54506
350,30221
350,46162
350,51134
350,15864
350,45827
350,19506
351,20127
351,13592
351,448
351,83
351,40386
351,11017
351,36517
351,18650
351,48428
351,8182
351,16453
351,2876
351,11045
352,54344
352,13430
352,51889
352,30110
352,1397
352,51899
352,16497
353,46256
353,34318
353,23738
353,45410
353,29522
354,39576
354,32668
354,26059
354,11880
354,20001
354,13026
354,37441
354,33983
354,54411
355,39810
355,4057
355,31342
355,29983
355,48194
355,54780
355,10922
355,9188
355,23592
356,54561
356,20926
356,7601
356,18979
356,32602
356,25838
356,10308
357,19330
357,10046
357,41287
357,42540
357,13376
357,44256
358,19330
358,25485
358,19827
358,46966
358,34746
359,28485
359,54490
359,14377
359,7032
359,40386
359,53975
359,48898
359,34754
359,40288
359,33220
359,1038
359,8182
359,37488
359,54704
360,37799
360,7492
360,29428
360,275
360,4628
360,12455
360,48786
360,54433
360,35831
360,48636
360,53745
360,30639
361,32104
361,44691
361,2339
361,29983
361,26692
361,51279
361,2965
361,5076
362,31590
362,44327
362,37213
362,17590
363,6017
363,2831
363,49234
363,34688
363,29127
363,47740
363,9079
364,20008
364,53106
364,14492
364,800
364,32936
365,13738
365,12499
365,33045
365,51451
365,8895
365,54732
366,38196
366,27171
366,40092
366,54603
366,37947
366,33693
366,15104
366,27008
366,21644
367,1757
367,39782
367,2360
367,10020
367,20753
367,17743
367,46396
367,14639
367,28435
367,22622
367,22564
367,33937
367,2615
367,47080
368,41838
368,44959
368,20025
368,9611
368,30024
369,48636
369,44705
369,21551
369,54470
369,50126
369,44556
369,54471
369,8491
369,51093
370,12384
370,52824
371,38221
371,41311
371,14373
371,41840
371,31528
371,46299
371,1038
372,19395
372,38689
372,20809
372,14251
372,44652
372,13752
372,48972
373,4180
373,35763
373,11872
373,45968
373,9166
373,29905
373,54440
373,54500
374,25019
374,38886
374,32310
374,27963
374,31558
374,28451
375,47125
375,54466
375,26564
375,16822
375,54467
375,54468
375,51093
375,20883
376,8046
376,21540
376,18250
376,41872
376,26423
377,45527
377,14627
377,46362
377,22661
377,34338
377,27596
377,6828
377,35465
378,5372
378,39386
378,47400
378,10906
378,28353
378,48118
379,48114
379,27296
379,9926
379,38090
379,21366
379,12325
379,44306
380,43722
380,9020
380,50183
380,34806
380,21264
380,21544
380,3285
380,37223
380,2802
380,44758
381,4404
381,10287
381,31252
381,22264
381,29699
381,45758
381,44156
381,18955
382,44627
382,3645
382,19903
382,24283
382,30681
382,25129
382,3285
382,2054
383,34586
383,9926
383,47097
383,21565
383,45759
384,54533
384,9655
384,33467
384,46474
384,7186
385,28154
385,53047
385,18486
385,38819
386,23232
386,38033
386,15316
386,2862
386,28833
386,30639
386,45388
386,48636
387,36351
387,54757
387,54759
387,39396
388,16429
388,47728
388,40568
388,54583
388,5020
388,31577
388,6877
389,54511
389,54512
389,35622
389,35305
390,19791
390,23214
390,5285
390,20970
391,13019
391,30704
391,28145
391,52228
391,33248
391,16296
391,53745
391,49960
391,37011
392,11424
392,42750
392,5430
392,39685
392,5644
392,15594
393,23110
393,14181
393,11680
393,13019
393,49339
393,34526
393,29250
393,50987
393,6441
394,42200
394,17014
394,38853
394,11549
394,44652
395,38979
395,44437
395,7096
396,19903
396,41475
396,26234
396,20127
396,25786
396,45702
397,15400
397,23134
397,34707
397,6906
397,2545
397,61
397,5020
398,44589
398,48427
398,27174
398,33697
398,10308
398,33248
398,49960
399,22583
399,35836
399,20380
399,26275
399,20063
400,31333
400,37269
400,54473
400,54474
400,39579
400,18300
400,19349
400,54475
400,11045
400,19265
401,47041
401,51624
401,30155
401,24341
402,42163
402,27411
402,24216
402,49480
402,47886
402,6424
403,29896
403,54629
403,54630
403,29508
403,6623
403,13380
403,42679
403,35794
403,17368
403,42291
403,51279
403,41810
404,12180
404,38886
404,4685
404,51374
404,20127
404,15468
405,42213
405,40731
405,6875
405,32254
405,38075
405,11994
405,14891
405,46619
406,27734
406,27671
406,4780
406,42053
406,15889
406,37883
406,10795
407,23998
407,7282
407,12490
407,41676
407,31257
407,47097
407,34575
407,13815
407,44589
407,27450
408,7003
408,13088
408,11939
408,48350
408,446
408,1969
409,51947
409,38170
409,4860
409,48392
409,38221
409,32745
409,11105
409,28451
409,49944
410,15231
410,36190
410,47971
410,19868
410,24271
410,8352
411,7042
411,26278
411,20961
411,38180
411,10541
411,44725
411,40831
411,50614
411,26818
411,42986
412,49436
412,12694
413,32737
413,51355
413,37223
414,9232
414,6909
414,54418
414,54419
414,12941
415,18014
415,34517
415,24460
415,45805
415,9416
415,14830
415,54324
415,42790
416,35785
416,18646
416,37433
416,40177
416,53314
416,15266
416,310
416,6697
417,34589
417,993
417,21615
417,42899
417,24897
417,28855
417,29551
418,5076
